provincia,zona,titulo,PrecioActual,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace
madrid,ciudad-lineal,"Piso en calle del Río Ulla, Pueblo Nuevo, Madrid",253000,0,66,2,S,EXTERIOR,BAJO,0,"PISO,OPORTUNIDAD,ESTRENAR,SUITE","¡INCREÍBLE OPORTUNIDAD EN PLENO CORAZÓN DE MADRID!Se vende este bonito bajo A ESTRENAR y muy próximo a la emblemática CALLE ALCALÁ, uno de los barrios más vibrantes y deseados de la ciudad.Este acogedor piso destaca por su distribución de 2 amplias y luminosas habitaciones, una de ellas con cuarto de baño en suite,",https://www.idealista.com/inmueble/107120538/
madrid,tetuan,"Piso en calle de Fortunata y Jacinta, Cuatro Caminos, Madrid",650000,0,88,3,S,EXTERIOR,3ª,0,"VIVIENDA,PISO","Homes by Gestilar vende esta amplia vivienda de 88 m2 en la calle Fortunata y Jacinta, cerca del Santiago Bernabéu, Madrid.¡Homes by Gestilar somos propietarios de todos los pisos que tenemos en venta en Madrid, no cobramos comisiones!La vivienda cuenta con una superficie y distribución ideal para garantizar lumin",https://www.idealista.com/inmueble/107248051/
madrid,arganzuela,"Piso en calle de Embajadores, 159, Delicias, Madrid",400000,0,90,3,S,INTERIOR,2ª,0,"","",https://www.idealista.com/inmueble/104510120/
madrid,barajas,"Dúplex en calle Anguita, Casco Histórico de Barajas, Madrid",570000,0,214,4,N,EXTERIOR,1ª,2,"VIVIENDA,LUMINOSO,DÚPLEX","Red House VENDE edificio ideal para inversión, actualmente alquilado.NO COBRAMOS HONORARIOS A LA PARTE COMPRADORAEdificio con dos viviendas dúplex.Primer dúplex de 58 m2 tiene dos dormitorios y dos baños, se distribuye en:Entreplanta con su cocina en pasillo, abierta a un luminoso salón, un baño con plato de ducha",https://www.idealista.com/inmueble/104964886/
madrid,villa-de-vallecas,"Piso en calle Altos de Saceruela, Casco Histórico de Vallecas, Madrid",288000,0,114,3,S,EXTERIOR,ENTREPLANTA,0,"PISO,REFORMADO,INMOBILIARIA,CASA,PATIO,CALEFACCIÓN","""Inmobiliaria Tecnocasa Villa de Vallecas, Madrid, Vallecas vende. Estupendo piso DEL AÑO 2004 CON PATIO DE 40M2 EN USO Y DISFRUTE. Piso reformado. 3 dormitorios cocina americana con posibilidad de cerrarse, salón independiente y baño. Suelos de tarima, calefacción a Gas Natural, ventanas climalit. El piso cuenta con u",https://www.idealista.com/inmueble/106979763/
madrid,chamartin,"Piso en Nueva España, Madrid",2290000,0,258,4,S,EXTERIOR,9ª,0,"VIVIENDA,EXCLUSIVA,ESPECTACULAR,REFORMADA,SUITE,GARAJE","Promora vende espectacular vivienda completamente reformada en Barrio de Chamartín, zona de Nueva España, con tres dormitorios en suite, dormitorio de servicio, plaza de garaje y trastero.Se ofrece en venta una exclusiva propiedad en el codiciado barrio de Nueva España, en el distrito de Chamartín, Madrid. Esta impr",https://www.idealista.com/inmueble/107019136/
madrid,hortaleza,"Piso en Sanchinarro, Madrid",685000,0,131,3,S,EXTERIOR,1ª,0,"VIVIENDA,PISO,ABSTENERSE_AGENCIAS,SOLO_PARTICULARES","***ABSTENERSE AGENCIAS.*** Propietario vende vivienda sin intermediarios.Situado en una tranquila calle sin tráfico, en la zona premium de Sanchinarro, este piso combina a la perfección tranquilidad y proximidad a servicios clave. A tan solo 5 minutos andando de El Corte Inglés de Sanchinarro, su ubicación privilegi",https://www.idealista.com/inmueble/106954545/
madrid,barajas,"Ático en calle del Balandro, s/n, Alameda de Osuna, Madrid",450000,0,80,2,S,EXTERIOR,4ª,0,"VIVIENDA,REFORMADO,TERRAZA,AMPLIO,ÁTICO,EXCLUSIVA,ESPECTACULAR,PISCINA,URBANIZACIÓN","M&M Consulting inmobiliario comercializa en exclusiva, este espectacular Ático compuesto por 2 dormitorios, con terraza privada de 15 M2, en urbanización con piscina. 80 M2 de vivienda distribuidos en cocina completa cuadrada, con tendedero, cuarto de baño completo reformado con amplio plato de ducha. Dos dormitorios e",https://www.idealista.com/inmueble/106692684/
madrid,arganzuela,"Piso en calle de Ciudad Real, Delicias, Madrid",345000,0,51,3,S,INTERIOR,3ª,0,"VIVIENDA,PISO,EXCLUSIVO,EQUIPADA,INTERIOR","¡SOMOS PROPIETARIOS! Disfruta de todas las ventajas de comprar directamente a la propiedad.Exclusivo piso ubicado en el barrio de Delicias, en Madrid.La vivienda está ubicada en la planta 3 interior con ascensor. Dispone de una superficie total de 51 m², distribuidos en salón y comedor, cocina abierta equipada, 3 d",https://www.idealista.com/inmueble/106675022/
madrid,san-blas,"Chalet pareado en calle de Orfeo, Canillejas, Madrid",1280000,0,359,6,,,,0,"OPORTUNIDAD,PARCELA,PAREADO","GILMAR Consulting Inmobiliario Madrid, Conde Orgaz-Campo de las Naciones, comercializa próximo a la Piovera, en la mejor zona de la Colonia Alfonso XIII, junto a la calle Alcalá y la Clínica Universidad de Navarra, este PAREADO de 359 m² construidos, sobre parcela de 294 m².Es sin duda, una oportunidad para vivir en",https://www.idealista.com/inmueble/106608888/
madrid,chamartin,"Piso en calle de Balbina Valverde, 29, El Viso, Madrid",3250000,0,335,5,S,EXTERIOR,4ª,0,"EXCLUSIVA,CASA,PRESTIGIOSO","RHINO vende en EXCLUSIVA esta ""casa de autor"" en el prestigioso barrio de El Viso cuyo proyecto de reforma integral ha corrido a cargo de la prestigiosa Pils Ferrer. Éste ha sido uno de sus proyectos más especiales y se ha convertido en, probablemente, la mejor casa familiar de Madrid.Con una superficie, sin contar",https://www.idealista.com/inmueble/106732833/
madrid,centro,"Piso en calle de la Encomienda, Lavapiés-Embajadores, Madrid",300000,0,43,1,N,INTERIOR,1ª,0,PISO,"1900 – ""La Belleza Art Nouveau de Paul Poiret en el Centro, Madrid""""Este piso, construido en 1900, captura el espíritu de transformación que marcó el cambio de siglo, inspirándose en la obra de Paul Poiret, el diseñador que liberó la moda femenina del corsé y adoptó las líneas fluidas del Art Nouveau. Cada detalle de",https://www.idealista.com/inmueble/106938626/
madrid,usera,"Chalet adosado en calle Lesaca, Orcasitas, Madrid",275000,0,85,3,,,,0,"VIVIENDA,PISO,AMPLIO,EXCLUSIVA,CHALET,PATIO,EXTERIOR","**PRÓXIMA APERTURA DONPISO ORCASITAS***DONPISO ORCASITAS VENDE EN EXCLUSIVA*Maravilloso Chalet Adosado en el centro de Orcasitas en la Calle Lesaca.La vivienda está distribuida en dos plantas, del cual en la planta principal encontramos salón muy amplio con acceso al patio exterior, baño de invitados y cocina muy",https://www.idealista.com/inmueble/106545880/
madrid,ciudad-lineal,"Piso en San Juan Bautista, Madrid",1200000,0,150,3,S,EXTERIOR,3ª,0,"PISO,TERRAZA,EXCLUSIVA,METRO","DE SALAS MAV02431 les presenta EN EXCLUSIVA, este precioso piso con terraza, ubicado en una de las mejores calles de Arturo Soria. Muy próximo al centro comercial Arturo Soria Plaza y a 3 minutos andando de la parada de metro.MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA. CONSULTE EN NUESTRA PÁGINA WEB DE “",https://www.idealista.com/inmueble/93571415/
madrid,hortaleza,"Estudio en de las Fuerzas Armadas, 400, Valdebebas - Valdefuentes, Madrid",198800,0,21,,S,EXTERIOR,2ª,0,"INMOBILIARIA,OPORTUNIDAD,NUEVO","Descubre este producto, perfecto para invertir.Invierte en la compra de habitaciones de hotel en el nuevo proyecto que Hotel 101 Global trae a Madrid. La mejor oportunidad para quien busca invertir en inmobiliaria, ahorrándose el tiempo y esfuerzo de la gestión del arrendamiento. Tú compras y Hotel 101 puede encargar",https://www.idealista.com/inmueble/104949532/
madrid,latina,"Chalet adosado en Aluche, Madrid",537550,543000,195,5,,,,0,"VIVIENDA,EXCLUSIVA,OPORTUNIDAD,HOGAR","En un entorno donde predominan las viviendas verticales, surge esta exclusiva oportunidad: una propiedad única con amplitud, luminosidad y todo el espacio que necesitas para soñar en grande.Con cinco estancias privadas y cuatro espacios de aseo, distribuidos en dos niveles, este hogar te ofrece todo el potencial para",https://www.idealista.com/inmueble/106602102/
madrid,centro,"Piso en Palacio, Madrid",1495000,0,198,3,S,EXTERIOR,1ª,0,"ELEGANTE,BALCONES","Elegante propiedad con tres balcones en PalacioEngel & Völkers presenta esta elegante propiedad en el corazón del Madrid de los Austrias en el señorial barrio de Palacio. Ubicada en un edificio clásico de 1890 muy bien conservado, sobre ella se ha llevado a cabo una cuidada reforma que ha preservado algunos de sus ele",https://www.idealista.com/inmueble/104577165/
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",820000,0,85,2,S,EXTERIOR,2ª,0,"PISO,REFORMADO,PARQUE,BALCONES,FUNCIONAL,GOYA,METRO","Precioso piso en el barrio de Goya, uno de los barrios más cotizados y céntricos de Madrid, cuenta con muchos comercios y restaurantes y a escasos metros del Parque El Retiro.El piso esta reformado con distribución funcional y mucha luz natural. Cuenta con salón comedor con dos balcones a la calle, techos altos, cocin",https://www.idealista.com/inmueble/105851029/
madrid,arganzuela,"Piso en calle de Sebastián Elcano, Palos de la Frontera, Madrid",235000,0,39,2,N,INTERIOR,,0,"VIVIENDA,PISO,REFORMADO,FINCA,EXTERIOR","PISO REFORMADO - IDEAL COMO VIVIENDA Y/O RENTABILIDADSOLFAI pone a su disposición un piso REFORMADO en Calle Juan Sebastián Elcano 6, con buena luz, ubicado en el Barrio Palos de Moguer de Madrid, En Distrito Arganzuela.Se trata de un bajo planta exterior, de 37 m2 útiles, la finca tiene ascensor, distribuidos de l",https://www.idealista.com/inmueble/106812489/
madrid,moratalaz,"Piso en calle del Corregidor Juan Francisco de Luján, 19, Fontarrón, Madrid",240000,0,65,3,N,EXTERIOR,4ª,0,"PISO,CALEFACCIÓN,ABSTENERSE_AGENCIAS,SOLO_PARTICULARES","Particular vende piso, 4 sin ascensor con posible opción de ponerlo.3 bombas de aire acondicionado y calor, 3 habitaciones, doble ventanas, calefacción gas natural, la caldera tiene 4 meses y está en garantía.Se escuchan ofertas ya que el precio es algo negociableAbstenerse agencias.importante es el número 59.",https://www.idealista.com/inmueble/107212275/
madrid,tetuan,"Piso en paseo de la Castellana, Cuzco-Castillejos, Madrid",1950000,0,360,17,S,INTERIOR,BAJO,0,"VIVIENDA,PISO,LUJO,ESPECTACULAR,EXCLUSIVO,PRESTIGIOSO,METRO","En el exclusivo barrio de Castellana-Orense, en Madrid, se encuentra esta espectacular vivienda en altura. Situada en el prestigioso Paseo de la Castellana, esta propiedad de lujo ofrece una combinación perfecta de elegancia y confort.Con una superficie construida de 350 metros cuadrados, este impecable piso cuenta c",https://www.idealista.com/inmueble/106829673/
madrid,barrio-de-salamanca,"Piso en calle de Don Ramón de la Cruz, Goya, Madrid",1270000,0,120,3,S,EXTERIOR,1ª,2,"VIVIENDA,PISO,REFORMADO,IMPRESIONANTE,APARTAMENTO,GOYA","Bienvenido a este impresionante apartamento recientemente reformado en el corazón de Goya, Salamanca, Madrid.Con 184 m², esta espaciosa vivienda ofrece tres dormitorios y dos baños. Es ideal para familias o quienes buscan espacio adicional.Al entrar a este precioso piso, nos encontramos con un acogedor salón con am",https://www.idealista.com/inmueble/106665636/
madrid,puente-de-vallecas,"Dúplex en calle Cabo de Creus, Entrevías, Madrid",293000,314000,124,7,N,EXTERIOR,BAJO,1,"DÚPLEX,AMUEBLADA,ELECTRODOMÉSTICOS","NO COBRAMOS AL COMPRADORDúplex en rentabilidad. Consta de 7 habitaciones, Este inmueble se puede adquirir en rentabilidad o sin ella. En planta baja se encuentra la cocina amueblada con electrodomésticos, un baño completo con bañera y 3 dormitorios. En la primera planta están los otros 4 dormitorios con otro baño.Ca",https://www.idealista.com/inmueble/106505862/
madrid,usera,"Piso en calle Antonio Prieto, 61, Zofío, Madrid",174900,0,60,3,N,EXTERIOR,1ª,0,"PISO,REFORMADO,TERRAZA,AMUEBLADA","PISO PRIMERA PLANTA CON TERRAZAsalón independiente con terraza3 dormitorioscocina amueblada grande + despensa.baño reformado, bañera cambiada por duchael piso se encuentra en buen estadoNecesita la reforma oportuna por los años que tiene.se entrega segun se ve en las fotos, con todos los muebles.muy bien sit",https://www.idealista.com/inmueble/105759894/
madrid,retiro,"Piso en Pacífico, Madrid",395000,0,72,2,S,EXTERIOR,1ª,0,"PISO,PARQUE,REFORMAR,METRO,PATIO,EXTERIOR","Piso para reformar junto a Menéndez PelayoPresentamos este fantástico piso exterior, a un paso del Parque del Retiro, con patio de uso privativo que añade un toque de tranquilidad y comodidad al día a día. Con 72 metros cuadrados construidos, la propiedad ofrece un gran potencial para reforma, permitiéndote crear el h",https://www.idealista.com/inmueble/106770356/
madrid,chamartin,"Piso en calle de Pradillo, Ciudad Jardín, Madrid",1550000,0,195,3,S,EXTERIOR,3ª,0,"VIVIENDA,EXCLUSIVA,ESPECTACULAR,PISCINA,DÚPLEX,PRESTIGIOSO,GARAJE,ESTUDIO","HOMECOLLECTION presenta espectacular dúplex de diseñoPromoción con 31 viviendas exclusivas.La vivienda cuenta con calidades de primera en un edificio único de reciente construcción, con piscina, gimnasio, trastero y plaza de garaje. Vivienda super luminosa diseñada por el prestigioso estudio Bueso Inchausti & Rein,",https://www.idealista.com/inmueble/104903014/
madrid,chamberi,"Piso en calle de Santa Engracia, Nuevos Ministerios-Ríos Rosas, Madrid",265000,270000,60,2,N,INTERIOR,BAJO,0,"PISO,AMPLIO,INMOBILIARIA,PATIO","GALOTA INVERSIONES E INMOBILIARIA VENDE AMPLIO Y CONSERVADO PISOComunícate con nosotros escribiendo al WhatsApp 604_89_3314Distribución:2 Dormitorios1 BañoSalónComedorCocinaPatioEs un piso ubicado en una zona con acceso a varios puntos de interés, muy conservados y totalmente amueblado.Dispone de 2 d",https://www.idealista.com/inmueble/103109217/
madrid,tetuan,"Piso en paseo de la Castellana, Cuzco-Castillejos, Madrid",1065000,0,242,5,S,EXTERIOR,4ª,3,"PISO,REFORMADO,FINCA,EXTERIOR","PISO SEGREGABLE DE USO RESIDENCIALSIN HONORARIOS AL COMPRADOR.Zona Cuzco-Plaza de Castilla, exterior, 202 m² ÚTILES, 3 baños, amplias estancias separadas por paneles de madera natural, puerta principal y de servicio.Finca representativa. Año de construcción 1965. Acceso al portal reformado recientemente con ascens",https://www.idealista.com/inmueble/105869314/
madrid,barrio-de-salamanca,"Piso en calle del General Pardiñas, 107, Lista, Madrid",875000,0,80,2,S,EXTERIOR,3ª,0,"LUJO,EXCLUSIVO,HOGAR","¡Sumérgete en el lujo en el codiciado barrio de Salamanca! Te damos la bienvenida a un espacio exclusivo en Diego de León - Príncipe de Vergara, donde cada rincón ha sido diseñado para los estándares más altos, ideal para ejecutivos y estudiantes internacionales que buscan un hogar en Madrid a la altura de sus expectat",https://www.idealista.com/inmueble/106395873/
madrid,chamartin,"Piso en avenida de América, Prosperidad, Madrid",865000,0,160,4,S,EXTERIOR,7ª,0,"PISO,AMPLIO,EXCLUSIVA,INMOBILIARIA,HALL,HOGAR","AEL Inmobiliaria, ofrece en exclusiva piso de 160 m2.En una ubicación perfecta como es Avenida de America, conocimos el que puede ser tu hogar.Nos recibe un amplio hall, con una estancia a la cual se le puede dar el uso de dormitorio odespacho.Al fondo, se abre su puerta para mostraros un gran salón comedor co",https://www.idealista.com/inmueble/105393266/
madrid,centro,"Piso en Malasaña-Universidad, Madrid",450000,0,62,1,S,INTERIOR,2ª,0,"VIVIENDA,PISO,LUJO,EXCLUSIVO,ELEGANTE,IMPRESIONANTE,METRO","GILMAR CONSULTING INMOBILIARIO presenta a sus clientes de la zona centro de Madrid, en el exclusivo barrio de Malasaña, en pleno centro de Madrid, se encuentra esta impresionante vivienda en altura. Con una superficie construida de 62 metros cuadrados aproximadamente, este elegante y lujoso piso es perfecto para aquell",https://www.idealista.com/inmueble/105621684/
madrid,centro,"Piso en calle de Fuencarral, Chueca-Justicia, Madrid",1079000,0,128,3,S,EXTERIOR,2ª,1,"VIVIENDA,REFORMADO,AMPLIO,LUMINOSO,INMOBILIARIA,BALCONES,EXTERIOR","WORLD GESTIÓN INMOBILIARIA VENDE:Inmueble totalmente reformado, situado en la 2º planta, Vivienda exterior muy luminoso con balcones a la calle; amplio salón. Consta de 3 habitaciones con baños completos cada dormitorio, 1 aseo para invitados. Se entrega totalmente amueblado con muebles de diseño hechos a medida, ac",https://www.idealista.com/inmueble/102611654/
madrid,latina,"Ático en calle Almazán, 8, Lucero, Madrid",416208,0,54,2,S,EXTERIOR,3ª,0,"VIVIENDA,CASA,METRO","Este proyecto, ubicado en el barrio de Lucero, a escasos metros de la Casa de Campo, se realizará en Cooperativa, de tal manera que los futuros propietarios de la vivienda se ahorrarán el margen de beneficio del promotor pues se prescinde de él y la obra se realizará a precio de coste.La ventaja remarcable de este p",https://www.idealista.com/inmueble/107092678/
madrid,barrio-de-salamanca,"Piso en Castellana, Madrid",3500000,0,310,5,S,EXTERIOR,1ª,0,"VIVIENDA,PISO,REFORMADO,LUJO,EXCLUSIVO,PRESTIGIOSO,FUNCIONAL","Ubicado en un edificio representativo de 1965, en el prestigioso Paseo de la Castellana, junto a María de Molina, se encuentra este exclusivo piso de 310 m², recientemente reformado con las mejores calidades. Esta vivienda ofrece un diseño sofisticado y funcional, ideal para quienes buscan lujo y comodidad en una de la",https://www.idealista.com/inmueble/105883028/
madrid,chamberi,"Piso en calle Viriato, 25, Trafalgar, Madrid",2500000,0,191,4,S,EXTERIOR,6ª,0,"VIVIENDA,PISCINA,IMPRESIONANTE,GARAJE","Excepcional proyecto de rehabilitación integral de Darya Homes en Chamberí.Viriato 25 es un edificio 19 viviendas de 2 a 4 dormitorios ubicado uno de los barrios con más encanto de Madrid.Contará con una impresionante piscina en azotea, además de gimnasio completamente equipado, con opción garaje y trastero.D",https://www.idealista.com/inmueble/107084855/
madrid,chamberi,"Piso en calle de la Poeta Ángela Figuera, 3, Vallehermoso, Madrid",947000,0,149,4,S,EXTERIOR,8ª,0,"VIVIENDA,LUMINOSO,FINCA,HOGAR,NUEVO","¡Descubre tu nuevo hogar muy luminoso, tranquilo y amplísimo en Chamberí SIN COMISION NI GASTOS DE AGENCIA!En Chamberí, Vallehermoso, uno de los mejores y más codiciados distritos de Madrid, se encuentra esta vivienda situada en planta alta no última de una finca representativa.Con 149 m² construidos según Catastr",https://www.idealista.com/inmueble/106903492/
madrid,chamartin,"Piso en Ciudad Jardín, Madrid",2400000,0,245,4,S,EXTERIOR,7ª,0,"VIVIENDA,PISO,VISTAS,ESPECTACULAR,IMPRESIONANTE","Ubicado en una de las zonas más privilegiadas de Madrid, este espectacular piso de 245 m² combina diseño, exclusividad y las mejores calidades. La vivienda disfruta de impresionantes vistas a la Colonia del Viso, Concha Espina, el Estadio Santiago Bernabéu y el Paseo de la Castellana. Su orientación Sur-Oeste garantiza",https://www.idealista.com/inmueble/107260513/
madrid,villa-de-vallecas,"Piso en calle del Puerto del Bruch, Casco Histórico de Vallecas, Madrid",118000,139000,59,3,N,EXTERIOR,3ª,0,"OPORTUNIDAD,INTERIOR",INMUEBLE OCUPADO - Oportunidad de inversión: inmueble procedente de ejecución hipotecaria sin posesiónImposibilidad de visita interior.Las fotografías pueden no corresponderse con el estado actual del inmueble.El precio del inmueble ha sido fijado en atención a que el inmueble se adquiera por el comprador en estad,https://www.idealista.com/inmueble/105289083/
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",1710000,0,189,3,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,REFORMADO,FINCA,REFORMADA,VENTANALES,EXTERIOR","Gran piso reformado y muy exterior, en la tercera planta de una buena finca con servicio de portería.La vivienda es amplia y muy luminosa, muy moderna, reformada con gusto y muchísima calidad. Dispone de un gran salón de más de 40m. , en dos ambientes, con grandes ventanales y salida a una terracita muy agradable, con",https://www.idealista.com/inmueble/107180609/
madrid,latina,"Chalet adosado en Los Cármenes, Madrid",538950,544400,210,6,,,,0,"VIVIENDA,OPORTUNIDAD,CHALET,METRO","¡VIVIENDA ÚNICA CON GRANDES POSIBILIDADES!Se encuentra 125 metros en línea recta de vía carpetana y a 400 metros en línea recta de metro carpetana.Envío fotos y planos por email.En un entorno donde este tipo de propiedades son un auténtico tesoro, este chalet adosado se presenta como una oportunidad extraordina",https://www.idealista.com/inmueble/106632617/
madrid,centro,"Piso en plaza de Tirso de Molina, 3, Lavapiés-Embajadores, Madrid",1200000,0,180,4,S,EXTERIOR,3ª,2,"PISO,SUITE,EXTERIOR","Excelente piso exterior a plaza de tirso de molina en edificio clasico, ubicado en la tercera planta con dos ventana dobles al exterior en el salón, 180 m2 construidos distribuidos en 4 dormitorios, su dormitorio principal se encuentra en suite con vestidos, dos baños completos y un aseo de cortesía. cocina semi abiert",https://www.idealista.com/inmueble/106626627/
madrid,carabanchel,"Piso en Abrantes, Madrid",99000,0,90,3,S,EXTERIOR,,0,"PISO,TERRAZA,OPORTUNIDAD,EXTERIOR","No cobramos comisión al comprador. - INMUEBLE OCUPADO. ¡Gran oportunidad PARA INVERSORES en Carabanchel Bajo!Piso exterior con ASCENSOR de 90,6 m², distribuido en:- Salón de 16 m² con salida a una terraza cerrada de 3,5 m².- Cocina independiente.- 4 dormitorios, dos de ellos con acceso a una segunda terraza c",https://www.idealista.com/inmueble/106353930/
madrid,centro,"Estudio en calle de los Mancebos, Palacio, Madrid",197500,0,35,,S,INTERIOR,3ª,0,"PISO,EXCLUSIVA,ESPECTACULAR,FINCA,OPORTUNIDAD,METRO,INTERIOR","GRAN OPORTUNIDAD – Redpiso Imperial-Latina pone en venta en exclusiva un espectacular piso en el corazón del barrio de La Latina. Ubicado a escasos metros del Palacio Real, en el centro turístico de Madrid, con todos los servicios cercanos. Se trata de una 3º Planta interior, muy luminosa y tranquila. En finca con asce",https://www.idealista.com/inmueble/107211978/
madrid,centro,"Piso en calle del Olmo, 16, Lavapiés-Embajadores, Madrid",490000,0,94,2,S,EXTERIOR,ENTREPLANTA,0,"PISO,LUMINOSO,SUITE,BALCONES,EXTERIOR","Solfai pone a su disposición maravilloso piso en Calle del Olmo, muy luminoso, balcones a la calle en Embajadores-centro de Madrid.- Se trata de  entreplanta exterior, de 94m2 construidos y 81m2 útiles, con ascensor, distribuidos de la siguiente manera:-Dormitorio1 en suite: habitación con espacio para cama dob",https://www.idealista.com/inmueble/106073183/
madrid,barajas,"Piso en paseo de la Alameda de Osuna, 10, Alameda de Osuna, Madrid",850000,0,180,4,S,EXTERIOR,4ª,0,"VIVIENDA,PISO,LUJO,INMOBILIARIA,AMUEBLADA","PARTICULAR vende piso fantástico con calidades de lujo, ubicado en una de las mejores zonas residenciales de Madrid - TELEF:VENTA EN RENTABILIDAD: Actualmente alquilado(ABSTENER AGENCIAS INMOBILIARIAS, POR FAVOR)-DISTRIBUCIÓN: La vivienda consta de un amplísimo recibidor, salón comedor de 33 m2, cocina amueblada c",https://www.idealista.com/inmueble/100521859/
madrid,barrio-de-salamanca,"Estudio en Guindalera, Madrid",473000,0,62,,S,EXTERIOR,2ª,0,"VIVIENDA,VISTAS,FINCA,REFORMADA,AMUEBLADA,EXTERIOR","C/ Francisco Silvela _ C/Ortega y Gasset. Barrio de Salamanca.Preciosa y amplísima vivienda diáfana de 62 m2 en Pl. 2ª, con Mirador Exterior y vistas, soleada y luminosa, en finca moderna con Ascensor, Amueblada y Reformada íntegramente.Directo Propiedad. Sin gastos ni comisiones adicionales. Ibi: 377€Área de Est",https://www.idealista.com/inmueble/107232681/
madrid,moncloa,"Piso en calle del Carril de los Caleros, Aravaca, Madrid",1174000,0,184,4,S,EXTERIOR,BAJO,0,"VIVIENDA,PISO,AMPLIO,EXCLUSIVA,HOGAR,NUEVO","¡Descubre el hogar de tus sueños en Aravaca, Madrid! Este piso seminuevo, construido en 2017 con las mejores calidades, se encuentra en una de las urbanizaciones más exclusivas de la zona.Con 184m² construidos y 139m² útiles, ofrece un espacio amplio y acogedor para toda la familia. La vivienda cuenta con 4 dormitor",https://www.idealista.com/inmueble/105729097/
madrid,arganzuela,"Piso en calle de Palos de la Frontera, 16, Palos de la Frontera, Madrid",440000,0,73,1,S,EXTERIOR,2ª,0,"VIVIENDA,ELEGANTE,HOGAR,FUNCIONAL","Te presentamos esta elegante vivienda, ubicada en una de las zonas más cotizadas de Madrid, donde el confort, la funcionalidad y la modernidad se fusionan en un espacio único. Cada uno de nuestros inmuebles está cuidadosamente diseñado para satisfacer las necesidades de quienes buscan un hogar que ofrezca calidad, dise",https://www.idealista.com/inmueble/106428477/
madrid,arganzuela,"Piso en paseo de las Delicias, Delicias, Madrid",130000,0,45,1,S,EXTERIOR,1ª,0,"VIVIENDA,PISO,EXTERIOR","“JOWNER VENDE VIVIENDA EN PASEO DE LAS DELICIAS”JOWNER vende piso exterior situado en una primera planta, en la emblemática zona del Paseo de las Delicias. La vivienda cuenta con 1 dormitorio, 1 baño completo con buena luminosidad gracias a su orientación exterior.El inmueble se encuentra actualmente alquilado bajo u",https://www.idealista.com/inmueble/106775213/
madrid,carabanchel,"Estudio en calle del Doctor Jerónimo Iborra, Buena Vista, Madrid",70050,73740,27,,N,EXTERIOR,BAJO,0,"OPORTUNIDAD,INTERIOR","INMUEBLE ALQUILADO: Renta actual: 257,50 €/mesFecha de fin de contrato: 01/2033***Sin comisión de agencia***Sólo inversoresOportunidad de inversión: inmueble alquiladoImposibilidad de visita interior.Las fotografías pueden no corresponderse con el estado actual del inmueble.Os damos la bienvenida a este prácti",https://www.idealista.com/inmueble/104562149/
madrid,san-blas,"Piso en plaza de Ensidesa, Salvador, Madrid",515000,0,104,3,S,EXTERIOR,1ª,0,"PISO,OPORTUNIDAD","Si estás buscando piso en una zona tranquila y muy bien comunicada, no puedes dejar escapar esta oportunidad.Características Principales:Superficie: 100 m²Salón con cocina integrada completa1 habitación doble con vestidor2 habitaciones individuales muy amplias con mucha luz2 baños completosExtras y Comodid",https://www.idealista.com/inmueble/106102844/
madrid,barrio-de-salamanca,"Piso en calle de Villalar, Recoletos, Madrid",3875000,0,305,3,S,EXTERIOR,4ª,0,"FINCA,REFORMADA,PARQUE,METRO","Preciosa y luminosa propiedad ubicada en el corazón de Recoletos, a escasos pasos de la puerta de Alcalá y del Parque del Retiro.La propiedad, situada en una cuarta planta de una finca señorial, reformada hace 4 años, en perfecto estado de conservación. Consta de más de 300 metros cuadrados y se distribuye de la sigui",https://www.idealista.com/inmueble/105158097/
madrid,villaverde,"Piso en calle de Beniferri, 32, San Cristóbal, Madrid",86300,0,112,3,N,EXTERIOR,3ª,0,"","*** OKUPADA, SE VENDE LA PROPIEDAD., NO L APOSESION.El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre",https://www.idealista.com/inmueble/107151576/
madrid,barrio-de-salamanca,"Piso en calle del Príncipe de Vergara, Castellana, Madrid",2469000,0,271,4,S,EXTERIOR,1ª,4,"VIVIENDA,PISO,LUJO,IMPRESIONANTE,PRESTIGIOSO","¡Descubre el lujo en el corazón de Madrid! Este impresionante piso de 271 m², ubicado en el prestigioso Barrio de Salamanca, es la definición de elegancia y confort. Con 4 amplias habitaciones y 4 baños, esta vivienda ofrece espacio y privacidad para toda la familia. Disfruta de momentos inolvidables en su balcón y ter",https://www.idealista.com/inmueble/106093367/
madrid,chamartin,"Piso en El Viso, Madrid",1710000,0,125,2,S,EXTERIOR,5ª,0,"VIVIENDA,EXCLUSIVA,EXCLUSIVO,INTERIOR",Hemos creado un concepto muy exclusivo con interiores abiertos y cálidos con los que se pretende conseguir confort y calidad de vida para aquellos que puedan disfrutarlo.Este singular proyecto se encuentra ubicado en el corazón de Madrid.Las exclusivas viviendas de 2 a 4 habitaciones permiten que se entienda el luj,https://www.idealista.com/inmueble/106830997/
